source,confidence,target,weight
STAT1,B,SLC25A37,0.5
STAT1,B,SGMS1,0.5
STAT1,B,SEPTIN9,0.5
STAT1,B,SEMA4D,0.5
STAT1,B,SEC14L1,0.5
TBX21,B,SEMA4D,0.5
STAT1,B,SAMSN1,0.5
STAT1,B,SAMD4A,0.5
STAT1,B,S100A11,0.5
TBX21,B,SLAMF7,0.5
STAT1,B,RXYLT1,0.5
STAT1,B,RUNX1,0.5
STAT1,B,RTN4,0.5
STAT1,B,RREB1,0.5
STAT1,B,RPGR,0.5
STAT1,B,RIPOR2,0.5
STAT1,B,SGK1,0.5
STAT1,B,SLC44A3,0.5
STAT1,B,SLC6A6,0.5
STAT1,B,SLC7A7,0.5
STAT1,B,TACC1,0.5
STAT1,B,SYK,0.5
STAT1,B,SUSD6,0.5
STAT1,B,SUSD1,0.5
STAT1,B,SUB1,0.5
STAT1,B,STK40,0.5
STAT1,B,STK10,0.5
TAL1,B,ZNF608,0.5
TAL1,B,ZNRF1,0.5
TAL1,B,ZPLD1,0.5
STAT2,B,STAT1,0.5
TBP,B,ACTB,0.5
STAT1,B,STAG1,0.5
STAT1,B,ST6GAL1,0.5
STAT1,B,ST3GAL2,0.5
STAT1,B,ST3GAL1,0.5
STAT1,B,SRGN,0.5
STAT1,B,SLC8A1,0.5
STAT1,B,SLCO3A1,0.5
STAT1,B,SMAD3,0.5
STAT1,B,SMCO4,0.5
STAT1,B,SMG6,0.5
TBX21,B,AKNA,0.5
STAT1,B,RIN3,0.5
STAT1,B,SNX10,0.5
STAT1,B,SNX8,0.5
STAT1,B,SOD2,0.5
STAT1,B,SP110,0.5
STAT1,B,SPIDR,0.5
STAT1,B,SQOR,0.5
STAT1,B,SRC,0.5
STAT1,B,SNX30,0.5
STAT1,B,RIN2,0.5
STAT1,B,RHOF,0.5
STAT1,B,RHBDF2,0.5
STAT1,B,PSTPIP2,0.5
STAT1,B,PSMD1,0.5
TCF3,B,MAD1L1,0.5
STAT1,B,PRUNE2,0.5
STAT1,B,PRPF31,0.5
TCF3,B,MED15,0.5
TCF3,B,NUP210,0.5
STAT1,B,PRKCH,0.5
STAT1,B,PRKCD,0.5
TCF3,B,PIEZO1,0.5
STAT1,B,PRKCB,0.5
STAT1,B,PRKAG2,0.5
TCF3,B,PSTPIP1,0.5
TCF3,B,RALGDS,0.5
TCF3,B,SLC37A1,0.5
TCF3,B,VAV2,0.5
STAT1,B,PREX1,0.5
STAT1,B,PLEKHG3,0.5
STAT1,B,PLEKHO1,0.5
TCF7,B,CCND2,0.5
STAT1,B,PLXNC1,0.5
STAT1,B,PMAIP1,0.5
STAT1,B,POLA1,0.5
TCF3,B,KDM2B,0.5
STAT1,B,POLR1A,0.5
TCF4,B,SPTBN1,0.5
TCF4,B,NOL4L,0.5
STAT1,B,PPM1H,0.5
STAT1,B,PRDM16,0.5
TCF4,B,HDAC7,0.5
TCF4,B,CD44,0.5
STAT1,B,PPFIBP2,0.5
TAL1,B,ZNF521,0.5
STAT1,B,PTK2B,0.5
STAT1,B,PTPN2,0.5
STAT1,B,RHBDD2,0.5
TCF12,B,ERC1,0.5
STAT1,B,RGS12,0.5
STAT1,B,RFX3,0.5
STAT1,B,RFTN1,0.5
TCF12,B,PPP3CA,0.5
STAT1,B,RERE,0.5
STAT1,B,RCN1,0.5
STAT1,B,RBPJ,0.5
STAT1,B,RBMS1,0.5
STAT1,B,RBM47,0.5
STAT1,B,RBFOX3,0.5
TCF12,B,WWTR1,0.5
STAT1,B,RASSF5,0.5
STAT1,B,RASSF4,0.5
STAT1,B,RASSF2,0.5
TCF3,B,ANP32A,0.5
STAT1,B,PTPRE,0.5
STAT1,B,PTPRJ,0.5
TCF3,B,CIITA,0.5
STAT1,B,RAB31,0.5
STAT1,B,RAB3GAP2,0.5
STAT1,B,RAD51B,0.5
STAT1,B,PTP4A2,0.5
STAT1,B,RALGDS,0.5
STAT1,B,RAPGEF1,0.5
STAT1,B,RAPGEF2,0.5
STAT1,B,RARA,0.5
STAT1,B,RASA3,0.5
TCF3,B,AXIN1,0.5
STAT1,B,RASGEF1B,0.5
STAT1,B,RAP1GAP2,0.5
SPI1,B,TLE4,0.5
STAT1,B,TAF1B,0.5
STAT1,B,TBC1D1,0.5
TAL1,B,TBC1D1,0.5
TAL1,B,TBC1D14,0.5
TAL1,B,TBC1D5,0.5
TAL1,B,TBXAS1,0.5
TAL1,B,TCF12,0.5
TAL1,B,TCF4,0.5
TAL1,B,TCF7L2,0.5
TAL1,B,TEAD1,0.5
TAL1,B,TEC,0.5
TAL1,B,TET3,0.5
TAL1,B,TEX2,0.5
TAL1,B,TFPI,0.5
TAL1,B,TG,0.5
TAL1,B,THADA,0.5
TAL1,B,TAOK3,0.5
TAL1,B,TIAM2,0.5
TAL1,B,TLK1,0.5
STAT1,B,ZMIZ1,0.5
STAT1,B,ZFP36L1,0.5
TAL1,B,TMEM131L,0.5
STAT1,B,ZEB2,0.5
STAT1,B,ZCCHC2,0.5
TAL1,B,TMEM163,0.5
TAL1,B,TMEM164,0.5
STAT1,B,ZBTB7B,0.5
STAT1,B,XYLT1,0.5
STAT1,B,XXYLT1,0.5
STAT1,B,WIPF1,0.5
STAT1,B,VSIR,0.5
STAT1,B,VRK2,0.5
TAL1,B,TLE4,0.5
TAL1,B,TANC1,0.5
TAL1,B,TACC1,0.5
TAL1,B,SYNJ2,0.5
TAL1,B,SERINC5,0.5
TAL1,B,SH3BP5,0.5
TAL1,B,SH3KBP1,0.5
TAL1,B,SH3TC1,0.5
TAL1,B,SIK3,0.5
TAL1,B,SIL1,0.5
TAL1,B,SIPA1L2,0.5
TAL1,B,SLC37A1,0.5
TAL1,B,SLC9A1,0.5
TAL1,B,SLX4IP,0.5
TAL1,B,SMAD3,0.5
TAL1,B,SMG6,0.5
TAL1,B,SMOX,0.5
TAL1,B,SMYD3,0.5
TAL1,B,SND1,0.5
TAL1,B,SORBS1,0.5
TAL1,B,SPRY1,0.5
STAT1,B,ZNF365,0.5
TAL1,B,SYNE1,0.5
TAL1,B,SYN3,0.5
TAL1,B,SVIL,0.5
TAL1,B,SUSD1,0.5
TAL1,B,STK32B,0.5
STAT1,B,VPS53,0.5
TAL1,B,STK10,0.5
TAL1,B,STAT3,0.5
STAT1,B,ZNF496,0.5
TAL1,B,STARD13,0.5
TAL1,B,ST3GAL1,0.5
TAL1,B,SSBP2,0.5
TAL1,B,SPTBN1,0.5
TAL1,B,STIM1,0.5
TAL1,B,TMEM241,0.5
STAT1,B,VOPP1,0.5
STAT1,B,VMP1,0.5
TAL1,B,UMODL1,0.5
STAT1,B,TNFRSF1A,0.5
STAT1,B,TNFAIP8,0.5
STAT1,B,TNFAIP3,0.5
STAT1,B,TMX3,0.5
TAL1,B,UTRN,0.5
TAL1,B,VAV3,0.5
STAT1,B,TLE4,0.5
TAL1,B,VCL,0.5
STAT1,B,TIAM1,0.5
STAT1,B,THADA,0.5
STAT1,B,TGM2,0.5
TAL1,B,VEPH1,0.5
TAL1,B,VGLL4,0.5
STAT1,B,TGFBI,0.5
STAT1,B,TG,0.5
TAL1,B,VPS13D,0.5
TAL1,B,ZMYND8,0.5
STAT1,B,TBC1D14,0.5
TAL1,B,ZMIZ1,0.5
TAL1,B,ZFPM2,0.5
TAL1,B,ZEB2,0.5
TAL1,B,ZBTB20,0.5
TAL1,B,UBR4,0.5
STAT1,B,TBC1D2B,0.5
STAT1,B,TBXAS1,0.5
STAT1,B,TCF4,0.5
STAT1,B,TCF7L2,0.5
TAL1,B,XXYLT1,0.5
STAT1,B,TFEB,0.5
TAL1,B,WWTR1,0.5
TAL1,B,ZBTB16,0.5
STAT1,B,TAOK3,0.5
TAL1,B,UBE2F,0.5
STAT1,B,TNIP1,0.5
TAL1,B,TNFAIP8,0.5
TAL1,B,TNIK,0.5
TAL1,B,TNRC6B,0.5
TAL1,B,TNRC6C,0.5
STAT1,B,UTRN,0.5
TAL1,B,TNS3,0.5
TAL1,B,TOX2,0.5
STAT1,B,UTP14A,0.5
TAL1,B,TPCN1,0.5
STAT1,B,USP10,0.5
TAL1,B,TRAPPC9,0.5
TAL1,B,TRIM2,0.5
STAT1,B,UBC,0.5
TAL1,B,TRIO,0.5
STAT1,B,TUBGCP5,0.5
STAT1,B,TUBA1C,0.5
TAL1,B,TRPS1,0.5
STAT1,B,TNS1,0.5
STAT1,B,TNS3,0.5
TAL1,B,UBASH3B,0.5
TAL1,B,TTC7B,0.5
STAT1,B,TPCN1,0.5
STAT1,B,TRAF1,0.5
STAT1,B,TNFSF8,0.5
STAT1,B,TRAPPC9,0.5
STAT1,B,TRIM69,0.5
STAT1,B,TRIO,0.5
STAT1,B,TRPS1,0.5
STAT1,B,TSPAN14,0.5
STAT1,B,TTC7A,0.5
STAT1,B,TTC7B,0.5
TAL1,B,TTC7A,0.5
TP53,B,KAZN,0.5
SPI1,B,TLE3,0.5
SPI1,B,TIAM1,0.5
SOX2,B,PLCL1,0.5
SOX2,B,PLCB4,0.5
SOX2,B,PLCB1,0.5
SOX2,B,PIEZO2,0.5
SOX2,B,PHLPP1,0.5
SOX2,B,PHACTR1,0.5
SOX2,B,PDLIM5,0.5
SOX2,B,PDE4D,0.5
SOX2,B,PDE4B,0.5
SOX2,B,PCLO,0.5
SOX2,B,PBX3,0.5
SOX2,B,PARD3B,0.5
SOX2,B,PAM,0.5
SOX2,B,PALLD,0.5
SOX2,B,PLXNA2,0.5
SOX2,B,PACRG,0.5
SOX2,B,OLA1,0.5
SOX2,B,OFCC1,0.5
TP53,B,CIC,0.5
SOX2,B,NTNG1,0.5
SOX2,B,NTM,0.5
SOX2,B,NRXN3,0.5
SOX2,B,NRXN1,0.5
SOX2,B,NRP2,0.5
SOX2,B,NRG1,0.5
SOX2,B,NPAS3,0.5
SOX2,B,NLGN1,0.5
SOX2,B,NEDD4L,0.5
SOX2,B,NBEA,0.5
SOX2,B,NAV3,0.5
SOX2,B,OPCML,0.5
SOX2,B,PMP2,0.5
SOX2,B,POLR3B,0.5
SOX2,B,PPARGC1A,0.5
SOX2,B,SIPA1L2,0.5
SOX2,B,SHANK2,0.5
SOX2,B,SEMA3D,0.5
SOX2,B,SEMA3C,0.5
SOX2,B,SEMA3A,0.5
SOX2,B,SDK1,0.5
SOX2,B,SDC2,0.5
SOX2,B,SBF2,0.5
SOX2,B,SAMD12,0.5
SOX2,B,RYR3,0.5
SOX2,B,RYR2,0.5
SOX2,B,RUNX1,0.5
SOX2,B,RPS6KC1,0.5
SOX2,B,RORB,0.5
SOX2,B,ROBO2,0.5
SOX2,B,ROBO1,0.5
SOX2,B,RERE,0.5
SOX2,B,PRDM5,0.5
SOX2,B,PRKG1,0.5
TP53,B,CHN2,0.5
SOX2,B,PRR16,0.5
SOX2,B,PRUNE2,0.5
SOX2,B,PTPRD,0.5
SOX2,B,NAV2,0.5
SOX2,B,PTPRM,0.5
SOX2,B,RAD51B,0.5
SOX2,B,RALGAPA2,0.5
SOX2,B,RANBP17,0.5
SOX2,B,RAPGEF2,0.5
SOX2,B,RBMS3,0.5
SOX2,B,RBPJ,0.5
SOX2,B,RABGAP1L,0.5
SOX2,B,SKAP2,0.5
SOX2,B,NAALADL2,0.5
SOX2,B,MSI2,0.5
SOX2,B,GTDC1,0.5
SOX2,B,GRIK2,0.5
SOX2,B,GRIA1,0.5
SOX2,B,GALNTL6,0.5
SOX2,B,FRMD4A,0.5
SOX2,B,FOXP2,0.5
SOX2,B,FOXP1,0.5
SOX2,B,FNDC3B,0.5
SOX2,B,FILIP1L,0.5
SOX2,B,FHOD3,0.5
SOX2,B,FGGY,0.5
SOX2,B,FGD4,0.5
SOX2,B,FAM172A,0.5
SOX2,B,EXT1,0.5
SOX2,B,HDAC4,0.5
SOX2,B,EXOC6B,0.5
SOX2,B,ETV6,0.5
SOX2,B,ETV1,0.5
SOX2,B,ESRRG,0.5
SOX2,B,ERC1,0.5
SOX2,B,ERBB4,0.5
SOX2,B,EPHB1,0.5
SOX2,B,EPHA4,0.5
SOX2,B,EPB41L2,0.5
SOX2,B,ENAH,0.5
SOX2,B,EMSY,0.5
SOX2,B,ELP4,0.5
SOX2,B,ELMO1,0.5
SOX2,B,EIF4G3,0.5
SOX2,B,EGLN3,0.5
SOX2,B,EXOC4,0.5
SOX2,B,HDAC9,0.5
SOX2,B,HIVEP2,0.5
SOX2,B,HIVEP3,0.5
SOX2,B,MMRN1,0.5
SOX2,B,MEGF10,0.5
SOX2,B,MECOM,0.5
SOX2,B,MCTP1,0.5
SOX2,B,MCC,0.5
SOX2,B,MBD5,0.5
SOX2,B,MAPK10,0.5
SOX2,B,MAP1B,0.5
SOX2,B,MAML2,0.5
SOX2,B,MAGI2,0.5
SOX2,B,MAGI1,0.5
SOX2,B,MACROD2,0.5
SOX2,B,LSAMP,0.5
SOX2,B,LRRC7,0.5
SOX2,B,LRP1B,0.5
SOX2,B,LRIG1,0.5
SOX2,B,LRBA,0.5
SOX2,B,HMCN1,0.5
SOX2,B,IMMP2L,0.5
SOX2,B,INPP4B,0.5
SOX2,B,IQCH,0.5
SOX2,B,ITPR2,0.5
SOX2,B,JAG1,0.5
SOX2,B,MYO10,0.5
SOX2,B,JMJD1C,0.5
SOX2,B,KCNIP4,0.5
SOX2,B,KCNMB2,0.5
SOX2,B,KDM4C,0.5
SOX2,B,LARGE1,0.5
SOX2,B,LDB2,0.5
SOX2,B,LPP,0.5
SOX2,B,KALRN,0.5
SOX2,B,SLC22A23,0.5
SOX2,B,SLC44A3,0.5
SOX2,B,SLC8A1,0.5
THAP11,B,LSM10,0.5
THAP11,B,PRPF31,0.5
THAP11,B,SLC4A2,0.5
THAP11,B,SNX17,0.5
THAP11,B,TMEM115,0.5
SP1,B,LTBP4,0.5
TP53,B,ABCB9,0.5
TP53,B,ACTB,0.5
TP53,B,ADGRL2,0.5
SP1,B,KCNMA1,0.5
SP1,B,JUP,0.5
TP53,B,ADORA2B,0.5
SP1,B,ITGB1,0.5
TP53,B,AEBP2,0.5
THAP11,B,CNIH4,0.5
TP53,B,AEN,0.5
SP1,B,HOOK2,0.5
TP53,B,AKAP6,0.5
TP53,B,AMOTL1,0.5
SP1,B,GRIN1,0.5
TP53,B,ANK3,0.5
TP53,B,ANKRD11,0.5
TP53,B,ANXA2,0.5
TP53,B,ANXA4,0.5
TP53,B,ARHGAP22,0.5
TP53,B,ARHGAP26,0.5
TP53,B,ARHGEF3,0.5
SP1,B,DPYSL2,0.5
SP1,B,DDIT4,0.5
TP53,B,ARID1B,0.5
TP53,B,AGAP1,0.5
THAP1,B,FAM20B,0.5
TFDP1,B,PTMA,0.5
SP1,B,MXI1,0.5
SP1,B,SMAD7,0.5
TFAP2C,B,VANGL1,0.5
SP1,B,SMAD3,0.5
TFAP2C,B,VAV2,0.5
SP1,B,SLC7A5,0.5
SP1,B,SLC3A2,0.5
TFAP2C,B,VAV3,0.5
TFAP2C,B,VGLL4,0.5
TFAP2C,B,VPS13D,0.5
TFAP2C,B,WNK2,0.5
TFAP2C,B,WNT5B,0.5
SP1,B,SCARB1,0.5
SP1,B,RUNX1,0.5
TFAP2C,B,WWC1,0.5
TFAP2C,B,XXYLT1,0.5
TFAP2C,B,XYLT1,0.5
TFAP2C,B,ZBTB38,0.5
TFDP1,B,HNRNPUL1,0.5
SP1,B,NR4A1,0.5
TFDP1,B,CKAP2L,0.5
TFDP1,B,CCNE2,0.5
TFAP4,B,ZNF395,0.5
TFAP2C,B,ZPLD1,0.5
TP53,B,ASAP1,0.5
TFAP2C,B,ZNRF1,0.5
TFAP2C,B,ZMYND8,0.5
TFAP2C,B,ZMIZ1,0.5
TFAP2C,B,ZFP36L1,0.5
TFAP2C,B,ZFHX3,0.5
TFAP2C,B,ZFAT,0.5
TFAP2C,B,ZBTB7C,0.5
TFAP2C,B,ZNF217,0.5
TP53,B,ATL1,0.5
TP53,B,ATP2A2,0.5
TP53,B,AUTS2,0.5
SOX2,B,VGLL4,0.5
SOX2,B,TTC28,0.5
SOX2,B,TRPS1,0.5
SOX2,B,TRPM3,0.5
SOX2,B,TRPC4,0.5
SOX2,B,TRIP12,0.5
SOX2,B,TRIO,0.5
SOX2,B,TRIM2,0.5
SOX2,B,TRAPPC9,0.5
SOX2,B,TNS3,0.5
SOX2,B,TMTC2,0.5
SOX2,B,TLK1,0.5
SOX2,B,TLE4,0.5
SOX2,B,THSD7B,0.5
SOX2,B,THSD7A,0.5
SOX2,B,THADA,0.5
SOX2,B,TENM4,0.5
SOX2,B,SLCO3A1,0.5
SOX2,B,SLIT3,0.5
SOX2,B,SORBS1,0.5
SOX2,B,SORBS2,0.5
SOX2,B,SORCS1,0.5
SOX2,B,SOX5,0.5
SOX2,B,VMP1,0.5
SOX2,B,SOX6,0.5
SOX2,B,SPOCK1,0.5
SOX2,B,STXBP6,0.5
SOX2,B,SYT1,0.5
SOX2,B,TBCK,0.5
SOX2,B,TEAD1,0.5
SOX2,B,TENM3,0.5
SOX2,B,SPAG9,0.5
SOX2,B,EGFEM1P,0.5
SOX2,B,VPS13B,0.5
SOX2,B,WDFY3,0.5
TP53,B,AXL,0.5
SP1,B,CPS1,0.5
TP53,B,BCAS3,0.5
SP1,B,CIC,0.5
TP53,B,BHLHE40,0.5
TP53,B,BMPER,0.5
TP53,B,CAB39,0.5
TP53,B,CALD1,0.5
TP53,B,CAMK2D,0.5
TP53,B,CAMK4,0.5
TP53,B,CAPN2,0.5
TP53,B,CASZ1,0.5
TP53,B,CCDC57,0.5
TP53,B,CDC42BPB,0.5
TP53,B,CDC42EP3,0.5
TP53,B,CDH8,0.5
TP53,B,CEP85L,0.5
SOX2,B,XPR1,0.5
SOX2,B,ZBTB20,0.5
SOX2,B,ZCCHC7,0.5
SOX2,B,ZEB2,0.5
SOX2,B,ZFAND3,0.5
SOX2,B,ZFPM2,0.5
SOX2,B,VPS13D,0.5
SOX2,B,ZMIZ1,0.5
SOX2,B,ZNF407,0.5
SOX2,B,ZNF536,0.5
SOX6,B,CPED1,0.5
TAL1,B,SOX6,0.5
TP53,B,CHD9,0.5
TP53,B,CHD2,0.5
SOX2,B,ZNF385B,0.5
TFAP2C,B,UTRN,0.5
SOX2,B,EFNA5,0.5
SOX2,B,DTNA,0.5
RUNX1,B,SPRED2,0.5
RUNX1,B,SPIDR,0.5
RUNX1,B,SND1,0.5
RUNX1,B,SMYD3,0.5
RUNX1,B,SMG6,0.5
RUNX1,B,SMARCA2,0.5
RUNX1,B,SLX4IP,0.5
RUNX1,B,SLCO3A1,0.5
RUNX1,B,SLC39A11,0.5
RUNX1,B,SLC38A1,0.5
RUNX1,B,SLA,0.5
RUNX1,B,SIPA1L2,0.5
RUNX1,B,SIPA1L1,0.5
RUNX1,B,SIL1,0.5
RUNX1,B,SPTBN1,0.5
RUNX1,B,SHANK2,0.5
RUNX1,B,SH3KBP1,0.5
RUNX1,B,SH3BP5,0.5
RUNX1,B,SGMS1,0.5
RUNX1,B,SERINC5,0.5
RUNX1,B,SEPTIN9,0.5
RUNX1,B,SEMA4D,0.5
RUNX1,B,SCARB1,0.5
RUNX1,B,SAMD4A,0.5
RUNX2,B,RUNX1,0.5
RUNX1,B,RUNX2,0.5
RUNX1,B,RPTOR,0.5
RUNX1,B,RNASEH2B,0.5
RUNX1,B,RIN3,0.5
RUNX1,B,RGS9,0.5
RUNX1,B,SH3TC1,0.5
RUNX1,B,SRC,0.5
RUNX1,B,SRSF5,0.5
RUNX1,B,SSBP2,0.5
RUNX1,B,ZEB2,0.5
RUNX1,B,ZBTB7C,0.5
RUNX1,B,ZBTB16,0.5
RUNX1,B,XYLT1,0.5
RUNX1,B,VPS13D,0.5
RUNX1,B,VAV3,0.5
RUNX1,B,UST,0.5
RUNX1,B,TTC7A,0.5
RUNX1,B,TRPS1,0.5
RUNX1,B,TPRG1,0.5
RUNX1,B,TOX2,0.5
RUNX1,B,TNRC18,0.5
RUNX1,B,TNFSF8,0.5
RUNX1,B,TMEM163,0.5
RUNX1,B,TLK1,0.5
RUNX1,B,TLE4,0.5
RUNX1,B,TLE3,0.5
RUNX1,B,STIM1,0.5
RUNX1,B,STIM2,0.5
RUNX1,B,STON2,0.5
RUNX1,B,SYK,0.5
TP53,B,FBXW7,0.5
RUNX1,B,TBC1D1,0.5
RUNX1,B,RGS6,0.5
RUNX1,B,TBC1D14,0.5
RUNX1,B,TCF12,0.5
TFAP2C,B,RUNX1,0.5
RUNX1,B,THADA,0.5
RUNX1,B,TIAM1,0.5
RUNX1,B,TIAM2,0.5
RUNX1,B,TIMP1,0.5
RUNX1,B,TBXAS1,0.5
RUNX1,B,ZMIZ1,0.5
RUNX1,B,RGS3,0.5
RUNX1,B,RERE,0.5
TP53,B,GNAI1,0.5
TP53,B,GPC1,0.5
RUNX1,B,PIK3R1,0.5
TP53,B,GPC6,0.5
RUNX1,B,PHLPP1,0.5
TP53,B,GSN,0.5
RUNX1,B,PHC2,0.5
RUNX1,B,PHACTR1,0.5
TP53,B,HHAT,0.5
RUNX1,B,PDE1C,0.5
RUNX1,B,PCNX2,0.5
RUNX1,B,PARVB,0.5
RUNX1,B,PARD3B,0.5
RUNX1,B,PAM,0.5
TP53,B,GLI3,0.5
RUNX1,B,PAG1,0.5
RUNX1,B,NUP210,0.5
RUNX1,B,NOL4L,0.5
RUNX1,B,NEK7,0.5
RUNX1,B,NEDD9,0.5
TP53,B,HS1BP3,0.5
RUNX1,B,NCOR2,0.5
TP53,B,IER5,0.5
RUNX1,B,NCK2,0.5
TP53,B,IRF2BP2,0.5
RUNX1,B,NBAS,0.5
RUNX1,B,MVB12B,0.5
TP53,B,ITGAM,0.5
TP53,B,KALRN,0.5
RUNX1,B,MTSS1,0.5
RUNX1,B,OSBPL3,0.5
RUNX1,B,PIP4K2A,0.5
TP53,B,GDNF,0.5
RUNX1,B,PKIG,0.5
RUNX1,B,RASSF5,0.5
TP53,B,FGGY,0.5
RUNX1,B,RAP1GAP2,0.5
TP53,B,FHL2,0.5
RUNX1,B,RAI1,0.5
RUNX1,B,RAD51B,0.5
RUNX1,B,RABGAP1L,0.5
RUNX1,B,RAB27B,0.5
RUNX1,B,PTPRE,0.5
RUNX1,B,PTP4A2,0.5
RUNX1,B,PTK2B,0.5
RUNX1,B,PTK2,0.5
TP53,B,FHOD3,0.5
RUNX1,B,PSMA1,0.5
RUNX1,B,PRKCH,0.5
RUNX1,B,PRKCE,0.5
TP53,B,FMN1,0.5
RUNX1,B,PLCB1,0.5
RUNX1,B,PLCL2,0.5
TP53,B,GAS7,0.5
TP53,B,GAS6,0.5
TP53,B,FST,0.5
TP53,B,FRMD6,0.5
RUNX1,B,RGS12,0.5
TP53,B,FOXP1,0.5
RUNX1,B,PLXNA2,0.5
TP53,B,FOXN3,0.5
TP53,B,FOXK1,0.5
RUNX1,B,POLR1A,0.5
RUNX1,B,PPM1H,0.5
RUNX1,B,PREX1,0.5
RUNX1,B,PLEC,0.5
RUNX1,B,ZNRF1,0.5
RUNX2,B,ITGBL1,0.5
RUNX2,B,PSD3,0.5
SOX2,B,CEMIP2,0.5
SOX2,B,CDKAL1,0.5
TP53,B,COL22A1,0.5
SOX2,B,CDK5RAP2,0.5
TP53,B,COL27A1,0.5
SOX2,B,CDH2,0.5
SOX2,B,CDH18,0.5
SOX2,B,CDH11,0.5
SOX2,B,CCDC91,0.5
SOX2,B,CCDC171,0.5
SOX2,B,CADPS2,0.5
SOX2,B,CACNA2D3,0.5
SOX2,B,CACNA2D1,0.5
SOX2,B,BMPR1B,0.5
SOX2,B,CEP112,0.5
SOX2,B,BHLHE40,0.5
SOX2,B,ATRNL1,0.5
SOX2,B,ASAP1,0.5
SOX2,B,ARID5B,0.5
SOX2,B,ARHGAP32,0.5
SOX2,B,ARHGAP26,0.5
SOX2,B,ARHGAP24,0.5
SOX2,B,APP,0.5
SOX2,B,AP3B1,0.5
SOX2,B,ANO2,0.5
SOX2,B,ANKS1B,0.5
SOX2,B,ANKFN1,0.5
SOX2,B,ANGPT1,0.5
SOX2,B,ALK,0.5
SOX2,B,ALCAM,0.5
SOX2,B,BBS9,0.5
SOX2,B,CHD9,0.5
SOX2,B,CHN2,0.5
SOX2,B,CLASP1,0.5
SOX2,B,DPYD,0.5
SOX2,B,DPP10,0.5
SOX2,B,DOCK4,0.5
SOX2,B,DOCK10,0.5
SOX2,B,DNAH14,0.5
SOX2,B,DMD,0.5
TP53,B,COBL,0.5
SOX2,B,DLG2,0.5
SOX2,B,DLG1,0.5
SOX2,B,DIS3L2,0.5
SOX2,B,DIAPH3,0.5
TP53,B,COL1A1,0.5
SOX2,B,DGKB,0.5
SOX2,B,DENND1A,0.5
SOX2,B,DCLK2,0.5
SOX2,B,DCC,0.5
SOX2,B,DAB1,0.5
SOX2,B,CLASP2,0.5
SOX2,B,CLIC5,0.5
SOX2,B,CNTN4,0.5
SOX2,B,CNTNAP2,0.5
SOX2,B,COL12A1,0.5
SOX2,B,COL14A1,0.5
SOX2,B,AKAP6,0.5
SOX2,B,COL25A1,0.5
SOX2,B,CREB5,0.5
SOX2,B,CSMD1,0.5
SOX2,B,CSMD3,0.5
SOX2,B,CTNNA2,0.5
SOX2,B,CTNND2,0.5
SOX2,B,DAAM1,0.5
SOX2,B,CPNE4,0.5
TP53,B,CSMD1,0.5
SOX2,B,AGAP1,0.5
SOX2,B,AFF3,0.5
SMAD3,B,KIAA1217,0.5
SMAD3,B,GPRC5A,0.5
SMAD3,B,GLIS3,0.5
TP53,B,EFCAB5,0.5
TP53,B,EFNA5,0.5
SMAD3,B,CMIP,0.5
SMAD3,B,CDH1,0.5
TP53,B,EML2,0.5
SMAD1,B,ZEB2,0.5
TP53,B,EPHB4,0.5
SMAD1,B,GDF15,0.5
TP53,B,ERBB4,0.5
SIX2,B,ZNF423,0.5
TP53,B,ERCC6L2,0.5
TP53,B,ESYT2,0.5
TP53,B,ETV6,0.5
RXRA,B,UBC,0.5
TP53,B,FAT1,0.5
RUNX3,B,CIITA,0.5
RUNX3,B,CYTIP,0.5
RUNX3,B,DOCK2,0.5
RUNX3,B,FYN,0.5
TP53,B,FAM183A,0.5
SMAD3,B,MAP4K4,0.5
RUNX3,B,TCF7,0.5
RXRA,B,CPT1A,0.5
TP53,B,FAF1,0.5
TP53,B,EXT1,0.5
RXRA,B,PLIN2,0.5
RXRA,B,RARB,0.5
RXRA,B,SORBS1,0.5
TP53,B,FAM13C,0.5
SOX2,B,EBF1,0.5
TP53,B,DUSP7,0.5
TP53,B,DST,0.5
TP53,B,CSMD3,0.5
SOX2,B,ADGRL3,0.5
SOX2,B,ADGRL2,0.5
SOX2,B,ADGRB3,0.5
SOX2,B,ADAMTSL1,0.5
SOX2,B,ABI3BP,0.5
SOX2,B,ABCC4,0.5
SOX2,B,ABCA13,0.5
SOX13,B,LRP5,0.5
SOX13,B,GSN,0.5
TP53,B,CTBS,0.5
TP53,B,CUEDC1,0.5
TP53,B,CUX1,0.5
TP53,B,DCDC1,0.5
TP53,B,DCP1B,0.5
TP53,B,DCUN1D3,0.5
TP53,B,DERA,0.5
TP53,B,DSE,0.5
SMAD4,B,DIP2C,0.5
SMAD4,B,GADD45B,0.5
SMAD4,B,ID1,0.5
SMAD4,B,ID2,0.5
SMAD4,B,ID3,0.5
TP53,B,DTWD1,0.5
SMAD4,B,PITX2,0.5
TP53,B,DLEU1,0.5
SMAD4,B,SKIL,0.5
SMAD4,B,SMAD6,0.5
TP53,B,DLC1,0.5
TP53,B,DHRS3,0.5
TP53,B,DHRS2,0.5
SMAD4,B,SBF2,0.5
TFAP2C,B,UST,0.5
TFAP2C,B,USP10,0.5
TFAP2C,B,UNC5A,0.5
SPI1,B,MACF1,0.5
SPI1,B,LYN,0.5
SPI1,B,LRRFIP1,0.5
