genesymbol,collection,geneset
CASP10,hallmark,HALLMARK_COMPLEMENT
CD59,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CD59,hallmark,HALLMARK_COMPLEMENT
CR1,hallmark,HALLMARK_COMPLEMENT
LTA4H,hallmark,HALLMARK_COAGULATION
LTA4H,hallmark,HALLMARK_COMPLEMENT
RCE1,hallmark,HALLMARK_COMPLEMENT
RAF1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
RAF1,hallmark,HALLMARK_COMPLEMENT
L3MBTL4,hallmark,HALLMARK_COMPLEMENT
CTSH,hallmark,HALLMARK_COAGULATION
CTSH,hallmark,HALLMARK_COMPLEMENT
SCG3,hallmark,HALLMARK_COMPLEMENT
CALM1,hallmark,HALLMARK_COMPLEMENT
USP14,hallmark,HALLMARK_COMPLEMENT
PPP2CB,hallmark,HALLMARK_GLYCOLYSIS
PPP2CB,hallmark,HALLMARK_COMPLEMENT
LCK,hallmark,HALLMARK_BILE_ACID_METABOLISM
LCK,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
LCK,hallmark,HALLMARK_COMPLEMENT
LCK,hallmark,HALLMARK_ALLOGRAFT_REJECTION
LRP1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LRP1,hallmark,HALLMARK_COAGULATION
LRP1,hallmark,HALLMARK_COMPLEMENT
HSPA1A,hallmark,HALLMARK_COMPLEMENT
F10,hallmark,HALLMARK_COAGULATION
F10,hallmark,HALLMARK_COMPLEMENT
CD46,hallmark,HALLMARK_COMPLEMENT
ITIH1,hallmark,HALLMARK_COAGULATION
ITIH1,hallmark,HALLMARK_COMPLEMENT
PRSS36,hallmark,HALLMARK_COMPLEMENT
ATOX1,hallmark,HALLMARK_COMPLEMENT
ATOX1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
VCPIP1,hallmark,HALLMARK_COMPLEMENT
USP16,hallmark,HALLMARK_COMPLEMENT
DGKG,hallmark,HALLMARK_COMPLEMENT
APOC1,hallmark,HALLMARK_COAGULATION
APOC1,hallmark,HALLMARK_COMPLEMENT
CD40LG,hallmark,HALLMARK_COMPLEMENT
CD40LG,hallmark,HALLMARK_ALLOGRAFT_REJECTION
RABIF,hallmark,HALLMARK_COAGULATION
RABIF,hallmark,HALLMARK_COMPLEMENT
APOBEC3F,hallmark,HALLMARK_COMPLEMENT
MT3,hallmark,HALLMARK_COMPLEMENT
PDP1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
PDP1,hallmark,HALLMARK_COMPLEMENT
CBLB,hallmark,HALLMARK_COMPLEMENT
CALM3,hallmark,HALLMARK_COMPLEMENT
CASP5,hallmark,HALLMARK_COMPLEMENT
TMPRSS6,hallmark,HALLMARK_COAGULATION
TMPRSS6,hallmark,HALLMARK_COMPLEMENT
KCNIP2,hallmark,HALLMARK_COMPLEMENT
CTSS,hallmark,HALLMARK_COMPLEMENT
CTSS,hallmark,HALLMARK_ALLOGRAFT_REJECTION
F7,hallmark,HALLMARK_COMPLEMENT
SPOCK2,hallmark,HALLMARK_COMPLEMENT
PCLO,hallmark,HALLMARK_COMPLEMENT
AKAP10,hallmark,HALLMARK_COMPLEMENT
MMP14,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMP14,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MMP14,hallmark,HALLMARK_COAGULATION
MMP14,hallmark,HALLMARK_COMPLEMENT
FCER1G,hallmark,HALLMARK_COMPLEMENT
CTSB,hallmark,HALLMARK_COAGULATION
CTSB,hallmark,HALLMARK_COMPLEMENT
USP15,hallmark,HALLMARK_COMPLEMENT
S100A13,hallmark,HALLMARK_COAGULATION
S100A13,hallmark,HALLMARK_COMPLEMENT
SIRT6,hallmark,HALLMARK_COMPLEMENT
KCNIP3,hallmark,HALLMARK_COMPLEMENT
PLA2G7,hallmark,HALLMARK_COMPLEMENT
F5,hallmark,HALLMARK_COMPLEMENT
PHEX,hallmark,HALLMARK_COMPLEMENT
HNF4A,hallmark,HALLMARK_COAGULATION
HNF4A,hallmark,HALLMARK_COMPLEMENT
APOA4,hallmark,HALLMARK_COMPLEMENT
GCA,hallmark,HALLMARK_COMPLEMENT
APOBEC3G,hallmark,HALLMARK_COMPLEMENT
GZMB,hallmark,HALLMARK_COMPLEMENT
GZMB,hallmark,HALLMARK_ALLOGRAFT_REJECTION
DYRK2,hallmark,HALLMARK_COMPLEMENT
TSPYL2,hallmark,HALLMARK_P53_PATHWAY
HSPA9,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NPM1,hallmark,HALLMARK_ALLOGRAFT_REJECTION
PRKCB,hallmark,HALLMARK_ALLOGRAFT_REJECTION
IL4,hallmark,HALLMARK_ALLOGRAFT_REJECTION
TRAF2,hallmark,HALLMARK_ALLOGRAFT_REJECTION
RAC1,hallmark,HALLMARK_COAGULATION
MKNK2,hallmark,HALLMARK_P53_PATHWAY
UBE2N,hallmark,HALLMARK_ALLOGRAFT_REJECTION
PSMC4,hallmark,HALLMARK_GLYCOLYSIS
ATP6V1D,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
GCLC,hallmark,HALLMARK_GLYCOLYSIS
GCLC,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
GOT1,hallmark,HALLMARK_GLYCOLYSIS
CCNG1,hallmark,HALLMARK_P53_PATHWAY
PRDX1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
PLOD2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PLOD2,hallmark,HALLMARK_GLYCOLYSIS
ITGB2,hallmark,HALLMARK_ALLOGRAFT_REJECTION
BCAT1,hallmark,HALLMARK_ALLOGRAFT_REJECTION
TXNRD1,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
SERPINH1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PPIA,hallmark,HALLMARK_GLYCOLYSIS
ATP5MC1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
NUPR1,hallmark,HALLMARK_P53_PATHWAY
SLC7A11,hallmark,HALLMARK_P53_PATHWAY
G6PD,hallmark,HALLMARK_GLYCOLYSIS
G6PD,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
CFP,hallmark,HALLMARK_ALLOGRAFT_REJECTION
RDH11,hallmark,HALLMARK_FATTY_ACID_METABOLISM
EGLN3,hallmark,HALLMARK_GLYCOLYSIS
ATP2A2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
DEPDC1,hallmark,HALLMARK_GLYCOLYSIS
PPM1D,hallmark,HALLMARK_P53_PATHWAY
CDKN2A,hallmark,HALLMARK_P53_PATHWAY
CDKN2A,hallmark,HALLMARK_ALLOGRAFT_REJECTION
RAD51C,hallmark,HALLMARK_P53_PATHWAY
NBN,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CDKN2A,hallmark,HALLMARK_P53_PATHWAY
CDKN2A,hallmark,HALLMARK_ALLOGRAFT_REJECTION
CCNE1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
PRDX4,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
PRPS1,hallmark,HALLMARK_GLYCOLYSIS
CCP110,hallmark,HALLMARK_P53_PATHWAY
MCM7,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
EIF3J,hallmark,HALLMARK_ALLOGRAFT_REJECTION
RPL18,hallmark,HALLMARK_P53_PATHWAY
GOT2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
GOT2,hallmark,HALLMARK_GLYCOLYSIS
PHB2,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
VDAC1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
EIF3D,hallmark,HALLMARK_ALLOGRAFT_REJECTION
SLC25A3,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
TOMM70,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ABCE1,hallmark,HALLMARK_ALLOGRAFT_REJECTION
APEX1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
VDAC3,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
COX5A,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
RACK1,hallmark,HALLMARK_P53_PATHWAY
SLC29A2,hallmark,HALLMARK_IL2_STAT5_SIGNALING
NOP2,hallmark,HALLMARK_IL2_STAT5_SIGNALING
PUS1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
SUPV3L1,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
SFRP4,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
QSOX1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
QSOX1,hallmark,HALLMARK_GLYCOLYSIS
MFAP5,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FSTL1,hallmark,HALLMARK_ANGIOGENESIS
FSTL1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
VEGFC,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MATN2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
IGFBP2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
BASP1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
GREM1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FBN2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
OXTR,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMP1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMP1,hallmark,HALLMARK_COAGULATION
LRRC15,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SNTB1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ITGA5,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ITGA5,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
ANPEP,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FMOD,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ACTA2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CALU,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COL8A2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MATN3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PRSS2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
TPM4,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PDLIM4,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
DPYSL3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ELN,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ECM1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ECM1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
RGS4,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SDC1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SDC1,hallmark,HALLMARK_P53_PATHWAY
SDC1,hallmark,HALLMARK_GLYCOLYSIS
APLP1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
APLP1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
SNAI2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
POSTN,hallmark,HALLMARK_ANGIOGENESIS
POSTN,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
EDIL3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PLOD1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PLOD1,hallmark,HALLMARK_GLYCOLYSIS
FSTL3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PCOLCE2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FOXC2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FBLN2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
WIPF1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PCOLCE,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COPA,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COL5A2,hallmark,HALLMARK_ANGIOGENESIS
COL5A2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PFN2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ECM2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ABI3BP,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
THBS2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COL5A3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SLIT3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COMP,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COMP,hallmark,HALLMARK_COAGULATION
PPIB,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SPOCK1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL8,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL8,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
HTRA1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
HTRA1,hallmark,HALLMARK_COAGULATION
EMP3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
EMP3,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
COLGALT1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FERMT2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMP3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MMP3,hallmark,HALLMARK_COAGULATION
COL12A1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LAMA1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MAGEE1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
BDNF,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SGCB,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CALD1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PVR,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PVR,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CTHRC1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FUCA1,hallmark,HALLMARK_P53_PATHWAY
FUCA1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
GPX7,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
TPM1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LGALS1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LGALS1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
FBLN5,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MSX1,hallmark,HALLMARK_ANGIOGENESIS
MSX1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CRLF1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CAP2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
VIM,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
DAB2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SERPINE2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
NID2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COL11A1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LAMC1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MGP,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COL1A2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
P3H1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
IL32,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
MXRA5,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LOXL2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
LOXL1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
NTM,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CADM1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
EFEMP2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SPP1,hallmark,HALLMARK_ANGIOGENESIS
SPP1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SPP1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
CAPG,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CAPG,hallmark,HALLMARK_IL2_STAT5_SIGNALING
CAPG,hallmark,HALLMARK_ALLOGRAFT_REJECTION
SFRP1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
NT5E,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
NT5E,hallmark,HALLMARK_IL2_STAT5_SIGNALING
NT5E,hallmark,HALLMARK_GLYCOLYSIS
FAP,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
COL7A1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
NNMT,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
FBLN1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PLOD3,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
GLIPR1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PRRX1,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PTHLH,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
PMP22,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CDH2,hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SELE,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MSR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
TLR3,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
TLR3,hallmark,HALLMARK_ALLOGRAFT_REJECTION
AQP9,hallmark,HALLMARK_BILE_ACID_METABOLISM
AQP9,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
HAS2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
PROK2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
TACR3,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
TACR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
P2RX4,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
P2RX4,hallmark,HALLMARK_IL2_STAT5_SIGNALING
SELENOS,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SELENOS,hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
ITGB8,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CCL22,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CCL22,hallmark,HALLMARK_ALLOGRAFT_REJECTION
CYBB,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLC4A4,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CD70,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLC28A2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
NDP,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
PTAFR,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLC1A2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CCR7,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
GABBR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
NOD2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SCN1B,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SEMA4D,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SCARF1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
RNF144B,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CXCR6,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
IL10,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
IL10,hallmark,HALLMARK_IL2_STAT5_SIGNALING
IL10,hallmark,HALLMARK_ALLOGRAFT_REJECTION
NMUR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CLEC5A,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CD82,hallmark,HALLMARK_P53_PATHWAY
CD82,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
OSM,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
HRH1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
RGS1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
ROS1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLAMF1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CD48,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CD48,hallmark,HALLMARK_IL2_STAT5_SIGNALING
OPRK1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
AXL,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
IL18RAP,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
IL18RAP,hallmark,HALLMARK_ALLOGRAFT_REJECTION
ACVR2A,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
ACVR2A,hallmark,HALLMARK_ALLOGRAFT_REJECTION
STAB1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
STAB1,hallmark,HALLMARK_ALLOGRAFT_REJECTION
PDPN,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CCL17,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CSF3,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
VIP,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
LPAR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLC11A2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLC31A2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
GPR132,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CCL24,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
KCNMB2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
AHR,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
AHR,hallmark,HALLMARK_IL2_STAT5_SIGNALING
PCDH7,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
LTA,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MET,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MET,hallmark,HALLMARK_GLYCOLYSIS
C5AR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
C3AR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
KCNJ2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MEFV,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MEP1A,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MEP1A,hallmark,HALLMARK_COAGULATION
FFAR2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
P2RX7,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
MARCO,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
TLR1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
TLR1,hallmark,HALLMARK_ALLOGRAFT_REJECTION
PTGIR,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
IRAK2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
BDKRB1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
NLRP3,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
NLRP3,hallmark,HALLMARK_ALLOGRAFT_REJECTION
TNFSF15,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
BEST1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
CALCRL,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
RGS16,hallmark,HALLMARK_P53_PATHWAY
RGS16,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
RGS16,hallmark,HALLMARK_IL2_STAT5_SIGNALING
KCNA3,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
SLC31A1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
ATP2C1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
HPN,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
HPN,hallmark,HALLMARK_COAGULATION
SGMS2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
NPFFR2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
PTGER2,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
PTGER2,hallmark,HALLMARK_IL2_STAT5_SIGNALING
ADGRE1,hallmark,HALLMARK_INFLAMMATORY_RESPONSE
ALDH3A1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
HACL1,hallmark,HALLMARK_BILE_ACID_METABOLISM
TDO2,hallmark,HALLMARK_FATTY_ACID_METABOLISM
CYFIP2,hallmark,HALLMARK_P53_PATHWAY
CYB5A,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
CYB5A,hallmark,HALLMARK_GLYCOLYSIS
NPC1,hallmark,HALLMARK_BILE_ACID_METABOLISM
PMM1,hallmark,HALLMARK_P53_PATHWAY
ADH7,hallmark,HALLMARK_FATTY_ACID_METABOLISM
MBL2,hallmark,HALLMARK_COAGULATION
MBL2,hallmark,HALLMARK_ALLOGRAFT_REJECTION
GABARAPL1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GABARAPL1,hallmark,HALLMARK_IL2_STAT5_SIGNALING
SLC35D1,hallmark,HALLMARK_P53_PATHWAY
BPHL,hallmark,HALLMARK_FATTY_ACID_METABOLISM
EPHA2,hallmark,HALLMARK_P53_PATHWAY
CROT,hallmark,HALLMARK_BILE_ACID_METABOLISM
TPST1,hallmark,HALLMARK_GLYCOLYSIS
CYP1A1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
VTN,hallmark,HALLMARK_ANGIOGENESIS
F11,hallmark,HALLMARK_COAGULATION
FMO1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
PDK4,hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION
ADH1C,hallmark,HALLMARK_FATTY_ACID_METABOLISM
GNMT,hallmark,HALLMARK_BILE_ACID_METABOLISM
EPHX1,hallmark,HALLMARK_FATTY_ACID_METABOLISM
EPHX1,hallmark,HALLMARK_P53_PATHWAY
