# Downloaded from https://omnipathdb.org/interactions/?fields=sources,references&genesymbols=1&databases=CellChatDB on 2022-09-29
source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P81277	P49683	PRLH	PRLHR	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:11030716;Cellinker:10475064;Cellinker:11030716;Cellinker:12606605;Cellinker:9607765;Guide2Pharma:11030716;Guide2Pharma:12606605;HPMR:11030716;HPRD:10475064;HPRD:11030716;HPRD:9607765;LRdb:10475064;LRdb:11030716;LRdb:12606605;LRdb:9607765;connectomeDB2020:10475064;connectomeDB2020:11030716;connectomeDB2020:12606605;connectomeDB2020:9607765;scConnect:11030716;scConnect:12606605
Q14242	P16109	SELPLG	SELP	1	1	0	1	1	0	CellChatDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DIP;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;LRdb;Lit-BM-17;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellChatDB:19118202;CellChatDB:9829984;CellTalkDB:12393589;Cellinker:10713099;Cellinker:19118202;Cellinker:9128259;Cellinker:9129046;Cellinker:9829984;DIP:19118202;Guide2Pharma:9829984;HPMR:9129046;HPRD:10713099;HPRD:17064811;HPRD:9128259;InnateDB:11081633;IntAct:11081633;IntAct:19118202;IntAct:26627825;LRdb:10713099;LRdb:17064811;LRdb:9128259;LRdb:9129046;Lit-BM-17:10713099;Lit-BM-17:11081633;Lit-BM-17:19118202;SIGNOR:23994464;SIGNOR:9129046;connectomeDB2020:10713099;connectomeDB2020:17064811;connectomeDB2020:9128259;connectomeDB2020:9129046;scConnect:9829984
P12272	Q03431	PTHLH	PTH1R	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellChatDB:29577935;CellTalkDB:9108031;Cellinker:2558877;Cellinker:29577935;Cellinker:8702701;Cellinker:9108031;Guide2Pharma:8702701;HPMR:2558877;HPRD:9108031;IntAct:19674967;LRdb:2558877;LRdb:8702701;LRdb:9108031;connectomeDB2020:2558877;connectomeDB2020:8702701;connectomeDB2020:9108031;scConnect:8702701
Q96A98	Q03431	PTH2	PTH1R	1	1	1	1	0	1	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10854439;Baccin2019:11159842;CellTalkDB:11159842;Cellinker:10854439;Cellinker:11159842;Guide2Pharma:10854439;Guide2Pharma:11159842;LRdb:11;LRdb:11159842;connectomeDB2020:10854439;connectomeDB2020:11159842;scConnect:10854439;scConnect:11159842
P83859	Q96P65	QRFP	QRFPR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12714592;Baccin2019:16500002;Baccin2019:23396314;CellChatDB:25386115;CellTalkDB:12714592;Cellinker:12714592;Cellinker:16500002;Cellinker:23396314;Cellinker:25386115;Guide2Pharma:12714592;Guide2Pharma:14657341;Guide2Pharma:16500002;Guide2Pharma:23396314;LRdb:12714592;LRdb:16500002;LRdb:23396314;connectomeDB2020:12714592;connectomeDB2020:16500002;connectomeDB2020:23396314;scConnect:12714592;scConnect:14657341;scConnect:16500002;scConnect:23396314
O14788	Q9Y6Q6	TNFSF11	TNFRSF11A	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;UniProt_LRdb;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:11581298;Baccin2019:9367155;CellTalkDB:11581298;Cellinker:11581298;Cellinker:9367155;HPMR:11581298;HPMR:15110169;HPRD:9367155;ICELLNET:11239407;IntAct:23333834;LRdb:11581298;LRdb:94;NetPath:14741739;NetPath:20483727;NetPath:9520411;SIGNOR:12897775;connectomeDB2020:11581298;connectomeDB2020:9367155
P04808	Q9HBX9	RLN1	RXFP1	1	1	0	1	1	0	CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:11809971;Cellinker:11809971;Cellinker:16411781;Cellinker:25761609;Guide2Pharma:16411781;HPRD:11809971;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781;scConnect:16411781
Q8WXF3	Q9HBX9	RLN3	RXFP1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12506116;Baccin2019:14522968;Baccin2019:15649866;CellTalkDB:12506116;Cellinker:12506116;Cellinker:14522968;Cellinker:15649866;Cellinker:16365033;Cellinker:25761609;Guide2Pharma:12506116;Guide2Pharma:15649866;HPRD:12506116;HPRD:14522968;HPRD:15649866;LRdb:12506116;LRdb:14522968;LRdb:15649866;connectomeDB2020:12506116;connectomeDB2020:14522968;connectomeDB2020:15649866;scConnect:12506116;scConnect:15649866
P51460	Q8WXD0	INSL3	RXFP2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:12114498;Baccin2019:15649866;Baccin2019:20560146;CellTalkDB:12114498;Cellinker:12114498;Cellinker:15649866;Cellinker:20560146;Cellinker:22973049;Cellinker:25761609;Guide2Pharma:15649866;Guide2Pharma:18434306;HPMR:12114498;HPRD:12114498;HPRD:15649866;LRdb:12114498;LRdb:15649866;LRdb:20560146;connectomeDB2020:12114498;connectomeDB2020:15649866;connectomeDB2020:20560146;scConnect:15649866;scConnect:18434306
P04808	Q8WXD0	RLN1	RXFP2	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:11809971;Cellinker:11809971;Cellinker:16411781;Guide2Pharma:16411781;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781;scConnect:16411781
Q8WXF3	Q8WXD0	RLN3	RXFP2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:16411781;CellTalkDB:16411781;Cellinker:16411781;Guide2Pharma:16411781;LRdb:16411781;connectomeDB2020:16411781;scConnect:16411781
Q8WXF3	Q9NSD7	RLN3	RXFP3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_talklr;LMPID;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:14522968;Baccin2019:15367576;CellTalkDB:27245781;Cellinker:14522968;Cellinker:15367576;Cellinker:25761609;Guide2Pharma:14522968;Guide2Pharma:15367576;Guide2Pharma:17351017;Guide2Pharma:18434306;Guide2Pharma:22257012;HPMR:14522968;LMPID:24615237;connectomeDB2020:14522968;connectomeDB2020:15367576;scConnect:14522968;scConnect:15367576;scConnect:17351017;scConnect:18434306;scConnect:20159943;scConnect:22257012;scConnect:24641548
Q9Y5Q6	Q9NSD7	INSL5	RXFP3	1	0	1	1	0	1	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15525639;CellTalkDB:15525639;Cellinker:15525639;Cellinker:25761609;Guide2Pharma:18582868;LRdb:15525639;connectomeDB2020:15525639;scConnect:18582868
Q9Y5Q6	Q8TDU9	INSL5	RXFP4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:1546592515525630;CellTalkDB:15465925;Cellinker:15465925;Cellinker:15525639;Cellinker:25761609;Cellinker:27888281;Guide2Pharma:15525639;Guide2Pharma:18582868;Guide2Pharma:18682868;Guide2Pharma:22257012;Guide2Pharma:24188028;Guide2Pharma:26824523;LRdb:15465925;LRdb:16;connectomeDB2020:15465925;connectomeDB2020:15525639;scConnect:15525639;scConnect:18582868;scConnect:18682868;scConnect:22257012;scConnect:24188028;scConnect:26824523;scConnect:27243554
Q8WXF3	Q8TDU9	RLN3	RXFP4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LMPID;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	CellTalkDB:14522967;Cellinker:14522967;Cellinker:25761609;Cellinker:27888281;Guide2Pharma:14522967;Guide2Pharma:17606621;Guide2Pharma:18582868;HPMR:14522967;HPMR:15367576;HPRD:14522967;LMPID:24802387;LRdb:14522967;connectomeDB2020:14522967;scConnect:14522967;scConnect:15525639;scConnect:17606621;scConnect:18582868
P09683	P47872	SCT	SCTR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:7612008;Baccin2019:7782300;Baccin2019:8579602;Baccin2019:9440501;CellTalkDB:7782300;Cellinker:7612008;Cellinker:7782300;Cellinker:8579602;Cellinker:9440501;Guide2Pharma:7612008;HPMR:7782300;HPRD:7782300;HPRD:8579602;HPRD:9440501;LRdb:7612008;LRdb:7782300;LRdb:8579602;LRdb:9440501;connectomeDB2020:7612008;connectomeDB2020:7782300;connectomeDB2020:8579602;connectomeDB2020:9440501;scConnect:7612008
O00230	P30872	CORT	SSTR1	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11011067;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:9650799;Cellinker:10598788;Cellinker:11011067;Cellinker:15333679;Cellinker:9125122;Cellinker:9205124;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPMR:11011067;HPMR:9125122;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:11011067;LRdb:15333679;LRdb:9125122;LRdb:9205124;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:11011067;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799;scConnect:10598788;scConnect:15333679;scConnect:9650799
P61278	P30872	SST	SSTR1	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:1346068;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8769372;Baccin2019:9600011;Baccin2019:9650799;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:9784130;Cellinker:10598788;Cellinker:11520208;Cellinker:1346068;Cellinker:15333679;Cellinker:7988476;Cellinker:8769372;Cellinker:9600011;Cellinker:9650799;Cellinker:9724791;Cellinker:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8769372;Guide2Pharma:9600011;Guide2Pharma:9650799;Guide2Pharma:9724791;Guide2Pharma:9784130;HPRD:1346068;LRdb:10598788;LRdb:11520208;LRdb:1346068;LRdb:15333679;LRdb:7988476;LRdb:8769372;LRdb:9600011;LRdb:9650799;LRdb:9724791;LRdb:9784130;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:1346068;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8769372;connectomeDB2020:9600011;connectomeDB2020:9650799;connectomeDB2020:9724791;connectomeDB2020:9784130;scConnect:10598788;scConnect:11520208;scConnect:15333679;scConnect:7988476;scConnect:8769372;scConnect:9600011;scConnect:9650799;scConnect:9724791;scConnect:9784130
O00230	P30874	CORT	SSTR2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9650799;CellTalkDB:10598788;Cellinker:10598788;Cellinker:15333679;Cellinker:9125122;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPRD:9125122;LRdb:10598788;LRdb:15333679;LRdb:9125122;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9650799;scConnect:10598788;scConnect:15333679;scConnect:9650799
P61278	P30874	SST	SSTR2	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:1346068;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8702767;Baccin2019:8769372;Baccin2019:9650799;Baccin2019:9652348;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:10598788;Cellinker:10598788;Cellinker:11520208;Cellinker:1346068;Cellinker:15333679;Cellinker:7988476;Cellinker:8702767;Cellinker:8769372;Cellinker:9650799;Cellinker:9652348;Cellinker:9724791;Cellinker:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8769372;Guide2Pharma:9650799;Guide2Pharma:9652348;Guide2Pharma:9724791;Guide2Pharma:9784130;HPMR:8702767;HPRD:1346068;LRdb:10598788;LRdb:11520208;LRdb:1346068;LRdb:15333679;LRdb:7988476;LRdb:8702767;LRdb:8769372;LRdb:9650799;LRdb:9652348;LRdb:9724791;LRdb:9784130;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:1346068;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8702767;connectomeDB2020:8769372;connectomeDB2020:9650799;connectomeDB2020:9652348;connectomeDB2020:9724791;connectomeDB2020:9784130;scConnect:10598788;scConnect:11520208;scConnect:15333679;scConnect:7988476;scConnect:8769372;scConnect:9650799;scConnect:9652348;scConnect:9724791;scConnect:9784130
O00230	P32745	CORT	SSTR3	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:10598788;Cellinker:10598788;Cellinker:15333679;Cellinker:9125122;Cellinker:9205124;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPMR:9125122;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:15333679;LRdb:9125122;LRdb:9205124;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799;scConnect:10598788;scConnect:15333679;scConnect:9650799
P61278	P32745	SST	SSTR3	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:1337145;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8097479;Baccin2019:8769372;Baccin2019:9600011;Baccin2019:9650799;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:9784130;Cellinker:10598788;Cellinker:11520208;Cellinker:1337145;Cellinker:15333679;Cellinker:7988476;Cellinker:8097479;Cellinker:8769372;Cellinker:9600011;Cellinker:9650799;Cellinker:9724791;Cellinker:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8097479;Guide2Pharma:8769372;Guide2Pharma:9600011;Guide2Pharma:9650799;Guide2Pharma:9724791;Guide2Pharma:9784130;HPRD:1337145;LRdb:10598788;LRdb:11520208;LRdb:1337145;LRdb:15333679;LRdb:7988476;LRdb:8097479;LRdb:8769372;LRdb:9600011;LRdb:9650799;LRdb:9724791;LRdb:9784130;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:1337145;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8097479;connectomeDB2020:8769372;connectomeDB2020:9600011;connectomeDB2020:9650799;connectomeDB2020:9724791;connectomeDB2020:9784130;scConnect:10598788;scConnect:11520208;scConnect:15333679;scConnect:7988476;scConnect:8097479;scConnect:8769372;scConnect:9600011;scConnect:9650799;scConnect:9724791;scConnect:9784130
O00230	P31391	CORT	SSTR4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11011067;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:10598788;Cellinker:10598788;Cellinker:11011067;Cellinker:9125122;Cellinker:9205124;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:9650799;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:11011067;LRdb:9125122;LRdb:9205124;LRdb:9650799;SIGNOR:11011067;connectomeDB2020:10598788;connectomeDB2020:11011067;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799;scConnect:10598788;scConnect:9650799
P61278	P31391	SST	SSTR4	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11520208;Baccin2019:15333679;Baccin2019:7988476;Baccin2019:8100352;Baccin2019:8769372;Baccin2019:9600011;Baccin2019:9650799;Baccin2019:9724791;Baccin2019:9784130;CellTalkDB:9784130;Cellinker:10598788;Cellinker:11520208;Cellinker:15333679;Cellinker:7988476;Cellinker:8100352;Cellinker:8769372;Cellinker:9600011;Cellinker:9650799;Cellinker:9724791;Cellinker:9784130;Guide2Pharma:10598788;Guide2Pharma:11520208;Guide2Pharma:15333679;Guide2Pharma:7988476;Guide2Pharma:8769372;Guide2Pharma:9600011;Guide2Pharma:9650799;Guide2Pharma:9724791;Guide2Pharma:9784130;HPMR:8769372;HPRD:8100352;LRdb:10598788;LRdb:11520208;LRdb:15333679;LRdb:7988476;LRdb:8100352;LRdb:8769372;LRdb:9600011;LRdb:9650799;LRdb:9724791;LRdb:9784130;SIGNOR:10433861;connectomeDB2020:10598788;connectomeDB2020:11520208;connectomeDB2020:15333679;connectomeDB2020:7988476;connectomeDB2020:8100352;connectomeDB2020:8769372;connectomeDB2020:9600011;connectomeDB2020:9650799;connectomeDB2020:9724791;connectomeDB2020:9784130;scConnect:10598788;scConnect:11520208;scConnect:15333679;scConnect:7988476;scConnect:8769372;scConnect:9600011;scConnect:9650799;scConnect:9724791;scConnect:9784130
O00230	P35346	CORT	SSTR5	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10598788;Baccin2019:11011067;Baccin2019:15333679;Baccin2019:9125122;Baccin2019:9205124;Baccin2019:9650799;CellTalkDB:9125122;Cellinker:10598788;Cellinker:11011067;Cellinker:15333679;Cellinker:9125122;Cellinker:9205124;Cellinker:9650799;Guide2Pharma:10598788;Guide2Pharma:15333679;Guide2Pharma:9650799;HPRD:9125122;HPRD:9205124;LRdb:10598788;LRdb:11011067;LRdb:15333679;LRdb:9125122;LRdb:9205124;LRdb:9650799;connectomeDB2020:10598788;connectomeDB2020:11011067;connectomeDB2020:15333679;connectomeDB2020:9125122;connectomeDB2020:9205124;connectomeDB2020:9650799;scConnect:10598788;scConnect:15333679;scConnect:9650799
